File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kabhi Na Kabhi 1998.mkv,Kabhi Na Kabhi 1998,1.4,.mkv,0116737,Kabhi Na Kabhi,1998,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kadamban 2017.mkv,Kadamban 2017,1.45,.mkv,6722870,Kadamban,2017,"['Action', 'Adventure', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kaho Naa Pyaar Hai 2000.mkv,Kaho Naa Pyaar Hai 2000,1.58,.mkv,0234000,Kaho Naa... Pyaar Hai,2000,"['Action', 'Musical', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kalicharan 1976.mp4,Kalicharan 1976,1.49,.mp4,0214832,Kalicharan,1976,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kanpuriye 2019.mkv,Kanpuriye 2019,0.51,.mkv,9766310,Kanpuriye,2019,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kapoor And Sons 2016.mp4,Kapoor And Sons 2016,2.02,.mp4,4900716,Kapoor & Sons,2016,"['Comedy', 'Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Karar The Deal 2014.mkv,Karar The Deal 2014,1.22,.mkv,3565354,Karar: The Deal,2014,['Thriller'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Karm Yuddh 2022.mkv,Karm Yuddh 2022,1.6,.mkv,22373148,Karm Yuddh,2022,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Karma 1986.mp4,Karma 1986,1.06,.mp4,0091328,Karma,1986,"['Action', 'Adventure', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Karz 1980.mkv,Karz 1980,1.37,.mkv,0214841,Karz,1980,"['Action', 'Musical', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kasganj  2019.mkv,Kasganj 2019,1.25,.mkv,10044896,Kasganj,2019,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Katha 1982.mkv,Katha 1982,1.18,.mkv,8751714,Maa inti aayana katha,1982,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Katha 1983.mkv,Katha 1983,1.21,.mkv,0085776,Katha,1983,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kaun Pravin Tambe 2022.mkv,Kaun Pravin Tambe 2022,1.76,.mkv,18568902,Kaun Pravin Tambe?,2022,"['Biography', 'Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kedarnath 2018.mkv,Kedarnath 2018,1.15,.mkv,7027278,Kedarnath,2018,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kenau 2014.mkv,Kenau 2014,1.12,.mkv,2512170,Kenau,2014,"['Action', 'Adventure', 'Drama', 'History']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Khaali Peeli 2020.mkv,Khaali Peeli 2020,1.84,.mkv,10885444,Khaali Peeli,2020,"['Action', 'Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Khamosh Pani 2003.avi,Khamosh Pani 2003,1.45,.avi,0357283,Silent Waters,2003,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Khamoshiyan 2015.mkv,Khamoshiyan 2015,0.97,.mkv,3886444,Khamoshiyan,2015,"['Drama', 'Horror', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Khawto 2016.mp4,Khawto 2016,0.94,.mp4,6158872,Khawto,2016,['Thriller'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Khel Mohabbat Ka.mp4,Khel Mohabbat Ka,1.06,.mp4,0464995,Khel Mohabbat Ka,1986,['Romance'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Khiladi 786.mkv,Khiladi 786,1.31,.mkv,2166214,Khiladi 786,2012,"['Action', 'Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Khilona 1970.mkv,Khilona 1970,0.97,.mkv,0148375,Khilona,1970,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Khoj 2017.mkv,Khoj 2017,1.11,.mkv,6095994,Khoj,2017,"['Crime', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Khuda Haafiz 2020.mkv,Khuda Haafiz 2020,1.16,.mkv,7363104,Khuda Haafiz,2020,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ki&Ka 2016.mkv,Ki&Ka 2016,1.46,.mkv,4744086,Ki & Ka,2016,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kill Dil 2014.mkv,Kill Dil 2014,1.2,.mkv,3380264,Kill Dil,2014,"['Action', 'Comedy', 'Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\King Of Kotha 2023.mkv,King Of Kotha 2023,1.32,.mkv,15134398,King of Kotha,2023,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Knowing 2009.mkv,Knowing 2009,1.94,.mkv,0448011,Knowing,2009,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ko 2 2016.mkv,Ko 2 2016,0.89,.mkv,5215260,Ko 2,2016,"['Action', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Koffee With Karan 2022.mkv,Koffee With Karan 2022,0.41,.mkv,0445883,Koffee with Karan,2004,"['Comedy', 'Talk-Show']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kohinoor 2015.mkv,Kohinoor 2015,0.68,.mkv,5022424,Kohinoor,2015,"['Comedy', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Konjam Menakkale.mkv,Konjam Menakkale,0.34,.mkv,13364732,Konjum Mainakkale,2012,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Koyla 1997.mkv,Koyla 1997,1.44,.mkv,0136352,Koyla,1997,"['Action', 'Drama', 'Musical', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Krishna Cottage 2004.mkv,Krishna Cottage 2004,0.83,.mkv,0408976,Krishna Cottage,2004,"['Horror', 'Mystery', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Krishnarjuna Yudham.mkv,Krishnarjuna Yudham,1.43,.mkv,7770192,Krishnarjuna Yudham,2018,"['Action', 'Comedy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Krrish 3.mkv,Krrish 3,1.19,.mkv,1029231,Krrish 3,2013,"['Action', 'Adventure', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kudrat 1998.mkv,Kudrat 1998,1.1,.mkv,0286772,Kudrat,1998,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kudrat.mp4,Kudrat,0.89,.mp4,0154749,Kudrat,1981,"['Drama', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Laal Kaptaan 2019.mkv,Laal Kaptaan 2019,1.44,.mkv,9052960,Laal Kaptaan,2019,"['Action', 'Adventure', 'Drama', 'Western']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Lajja 2001.avi,Lajja 2001,0.67,.avi,0293342,Lajja,2001,"['Action', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Lakhon Ki Baat 1984.mkv,Lakhon Ki Baat 1984,0.34,.mkv,0157917,Lakhon Ki Baat,1984,"['Comedy', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Lakshmanrekha.mp4,Lakshmanrekha,1.41,.mp4,0359582,Lakshmanrekha,1991,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Lara Croft Tomb Raider The Cradle Of Life 2003.mkv,Lara Croft Tomb Raider The Cradle Of Life 2003,0.98,.mkv,0325703,Lara Croft: Tomb Raider - The Cradle of Life,2003,"['Action', 'Adventure', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Leela 2016.mkv,Leela 2016,0.68,.mkv,5508592,Leela,2016,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Line Of Descent 2019.mkv,Line Of Descent 2019,1.07,.mkv,2257284,Line of Descent,2019,"['Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Lisaa 2020.mkv,Lisaa 2020,1.21,.mkv,12930582,"Lisää löylyä, Hjallis ja Jethro!",2020,['Talk-Show'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\London Dreams 2009.mkv,London Dreams 2009,1.33,.mkv,0486615,London Dreams,2009,"['Drama', 'Music']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Looop Lapeta 2022.mkv,Looop Lapeta 2022,0.71,.mkv,8907974,Looop Lapeta,2022,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Lootcase 2020.mkv,Lootcase 2020,1.66,.mkv,10515526,Lootcase,2020,"['Comedy', 'Crime']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Love All 2023.mkv,Love All 2023,2.26,.mkv,9511468,Love-All,2023,['Sport'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Love In Bombay 1974.mp4,Love In Bombay 1974,1.13,.mp4,2306635,Love in Bombay,1974,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Lust Stories 2018.mkv,Lust Stories 2018,1.38,.mkv,8439854,Lust Stories,2018,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\M A D - Mad About Dance .mp4,M A D - Mad About Dance,1.47,.mp4,1830104,M@d About,2010,['Family'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\M S  Dhoni The Untold Story 2016.mkv,M S Dhoni The Untold Story 2016,1.4,.mkv,4169250,M.S. Dhoni: The Untold Story,2016,"['Biography', 'Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Maach Misti And More 2013 .mkv,Maach Misti And More 2013,0.68,.mkv,2437786,"Fish, Sweets & More",2013,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Maari 2015.mkv,Maari 2015,1.33,.mkv,4859246,Maari,2015,"['Action', 'Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Maaveeran 2023.mkv,Maaveeran 2023,1.97,.mkv,22543326,Maaveeran,2023,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Made In China2019.mkv,Made In China2019,1.24,.mkv,1091229,CC2C,2009,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Madhumati 1978.mp4,Madhumati 1978,0.82,.mp4,0156801,Madhu Malti,1978,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Madly 2016.m4v,Madly 2016,1.36,.m4v,4874298,Madly,2016,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Madness In The Desert 2004.mkv,Madness In The Desert 2004,1.14,.mkv,9419884,Doctor Strange in the Multiverse of Madness,2022,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Maheshinte Prathikaaram.mkv,Maheshinte Prathikaaram,0.68,.mkv,4851630,Maheshinte Prathikaaram,2016,"['Comedy', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Main Hoon Na 2004.mp4,Main Hoon Na 2004,1.34,.mp4,0347473,Main Hoon Na,2004,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Majnu 2016.mkv,Majnu 2016,1.03,.mkv,6056644,Majnu,2016,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Majnu Chacha 2023.mkv,Majnu Chacha 2023,0.53,.mkv,29427398,Majnu Chacha,2023,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Major 2022.mkv,Major 2022,1.0,.mkv,9851854,Major,2022,"['Action', 'Biography', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Malayankunju 2022.mkv,Malayankunju 2022,2.81,.mkv,13640946,Malayankunju,2022,"['Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Maleficent Mistress Of Evil 2019.mp4,Maleficent Mistress Of Evil 2019,1.03,.mp4,4777008,Maleficent: Mistress of Evil,2019,"['Adventure', 'Family', 'Fantasy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mangal Dada 1986.mkv,Mangal Dada 1986,0.52,.mkv,0091471,Mangal Dada,1986,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mangal Pandey The Rising.mp4,Mangal Pandey The Rising,1.46,.mp4,0346457,Mangal Pandey,2005,"['Biography', 'Drama', 'History', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Manjunath 2014.mkv,Manjunath 2014,0.79,.mkv,3056632,Manjunath,2014,"['Biography', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Manorama Six Feet Under 2007.mp4,Manorama Six Feet Under 2007,1.27,.mp4,0920464,Manorama: Six Feet Under,2007,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mard Ko Dard Nahi Hota 2019.mkv,Mard Ko Dard Nahi Hota 2019,1.16,.mkv,10075030,Mard Ko Dard Nahi Hota,2019,['Talk-Show'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mashaal 1984.mkv,Mashaal 1984,1.39,.mkv,0085912,Mashaal,1984,"['Action', 'Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mass 2015.mkv,Mass 2015,0.4,.mkv,1355683,Black Mass,2015,"['Biography', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mastizaade 2016.mkv,Mastizaade 2016,0.98,.mkv,3726012,Mastizaade,2016,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Maze Runner  The Scorch Trials.mkv,Maze Runner The Scorch Trials,1.37,.mkv,4046784,Maze Runner: The Scorch Trials,2015,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Maze Runner The Death Cure.mkv,Maze Runner The Death Cure,1.29,.mkv,4500922,Maze Runner: The Death Cure,2018,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Meg 2 2023.Mkv,Meg 2 2023,2.27,.Mkv,9224104,Meg 2: The Trench,2023,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mela 1971.mp4,Mela 1971,1.4,.mp4,0175904,Mela,1971,"['Action', 'Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Members Only 2017.mkv,Members Only 2017,2.23,.mkv,7341610,Members Only,2017,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Memories Of Murder 2003.mp4,Memories Of Murder 2003,1.18,.mp4,0353969,Memories of Murder,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mera Saaya.mp4,Mera Saaya,1.4,.mp4,0060689,Mera Saaya,1966,"['Drama', 'Musical', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mere Apne 1971.mkv,Mere Apne 1971,1.62,.mkv,0067421,Mere Apne,1971,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mere Brother Ki Dulhan 2011.mkv,Mere Brother Ki Dulhan 2011,1.24,.mkv,1740710,Mere Brother Ki Dulhan,2011,"['Comedy', 'Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mere Huzoor.mp4,Mere Huzoor,0.79,.mp4,0290763,Mere Huzoor,1968,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mere Yaar Ki Shaadi 2002.mkv,Mere Yaar Ki Shaadi 2002,1.28,.mkv,0322653,Mere Yaar Ki Shaadi Hai,2002,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Meri Nimmo 2018.mkv,Meri Nimmo 2018,0.97,.mkv,7742704,Meri Nimmo,2018,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Milan.mp4,Milan,0.73,.mp4,0061974,Milan,1967,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Miral 2022.mkv,Miral 2022,1.0,.mkv,14452152,Miral,2022,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mishawr Rawhoshyo [2013] ].mkv,Mishawr Rawhoshyo [2013] ],0.78,.mkv,3148268,Mishawr Rawhoshyo,2013,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mission Impossible Dead Reckoning Part One 2023.mkv,Mission Impossible Dead Reckoning Part One 2023,0.88,.mkv,9603212,Mission: Impossible - Dead Reckoning Part One,2023,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mission Kashmir 2006.mp4,Mission Kashmir 2006,0.88,.mp4,0248185,Mission Kashmir,2000,"['Action', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mohalla Assi 2018.mkv,Mohalla Assi 2018,1.37,.mkv,4949324,Mohalla Assi,2015,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Monsoon Mangoes [2016].mkv,Monsoon Mangoes [2016],0.78,.mkv,5320522,Monsoon Mangoes,2016,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Monsoon Shootout[2017].mp4,Monsoon Shootout[2017],1.25,.mp4,2198235,Monsoon Shootout,2013,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Motherless Brooklyn 2019.mp4,Motherless Brooklyn 2019,1.25,.mp4,0385887,Motherless Brooklyn,2019,"['Crime', 'Drama', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Motichoor Chaknachoor.mkv,Motichoor Chaknachoor,1.34,.mkv,9172840,Motichoor Chaknachoor,2019,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mr  Romeo.mp4,Mr Romeo,0.38,.mp4,0364530,Mr. Romeo,1996,"['Action', 'Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mr  X 2015.mkv,Mr X 2015,0.98,.mkv,3848938,Mr. X,2015,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mr  X 2015☑️.mkv,Mr X 2015☑️,1.38,.mkv,3848938,Mr. X,2015,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mr India 1987.mkv,Mr India 1987,0.91,.mkv,0093578,Mr. India,1987,"['Action', 'Comedy', 'Drama', 'Family', 'Musical', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mr Mrs Khiladi.mkv,Mr Mrs Khiladi,0.42,.mkv,0162480,Mr. & Mrs. Khiladi,1997,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Mrs  Serial Killer 2020.mkv,Mrs Serial Killer 2020,0.94,.mkv,10230426,Mrs. Serial Killer,2020,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Muavza Zameen Ka Paisa 2017.mkv,Muavza Zameen Ka Paisa 2017,0.88,.mkv,3438734,Muavza,2017,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Muay Thai Chaiya 2007.mkv,Muay Thai Chaiya 2007,1.28,.mkv,1090782,Muay Thai Fighter,2007,"['Action', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Murder 2004.mkv,Murder 2004,3.0,.mkv,0405507,Murder,2004,"['Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Murder On The Orient Express 2017.mkv,Murder On The Orient Express 2017,1.05,.mkv,3402236,Murder on the Orient Express,2017,"['Crime', 'Drama', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Murder On The Orient Express 2017.mkv,Murder On The Orient Express 2017,1.05,.mkv,3402236,Murder on the Orient Express,2017,"['Crime', 'Drama', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Murder On The Orient Express 2017.mp4,Murder On The Orient Express 2017,1.17,.mp4,3402236,Murder on the Orient Express,2017,"['Crime', 'Drama', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Murder On The Orient Express 2017.mp4,Murder On The Orient Express 2017,1.17,.mp4,3402236,Murder on the Orient Express,2017,"['Crime', 'Drama', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\My Next Guest With David Letterman.mkv,My Next Guest With David Letterman,0.49,.mkv,7829834,My Next Guest Needs No Introduction with David Letterman,2018,['Talk-Show'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\N H 10 2015.mkv,N H 10 2015,0.91,.mkv,3742284,NH 10,2015,"['Action', 'Crime', 'Drama', 'Horror', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Nagaravaridhi Naduvil Njan 2014.mkv,Nagaravaridhi Naduvil Njan 2014,0.68,.mkv,4318204,Nagaravaridhi Naduvil Njan,2014,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Nagin 1976.mkv,Nagin 1976,1.18,.mkv,0074949,Nagin,1976,"['Fantasy', 'Thriller', 'Action', 'Musical']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Nagina 1986.mkv,Nagina 1986,0.72,.mkv,0091601,Nagina,1986,"['Fantasy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Namak Haraam 1973.mkv,Namak Haraam 1973,1.12,.mkv,0070434,Namak Haraam,1973,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Naram Garam 1981.avi,Naram Garam 1981,1.75,.avi,0082796,Naram Garam,1981,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Naughty @ 40.mp4,Naughty @ 40,0.6,.mp4,1363125,Naughty @ 40,2011,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Nauker 1979.avi,Nauker 1979,1.21,.avi,0079614,Nauker,1979,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Naya Kadam.mkv,Naya Kadam,1.14,.mkv,0187344,Naya Kadam,1984,"['Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Naya Zamana.mp4,Naya Zamana,0.94,.mp4,0067478,Naya Zamana,1971,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Neelkamal 1968.mp4,Neelkamal 1968,0.56,.mp4,0148523,Neel Kamal,1968,"['Drama', 'Fantasy', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Neerja 2016.mkv,Neerja 2016,1.0,.mkv,5286444,Neerja,2016,"['Biography', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Nehle Pe Dehla 1976.mp4,Nehle Pe Dehla 1976,1.46,.mp4,0074955,Nehle Pe Dehlaa,1976,"['Action', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Nehle Pe Dehla 2018.mkv,Nehle Pe Dehla 2018,1.16,.mkv,5583070,Nehle Pe Dehla,1999,['Comedy'],Bollywood
